Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
3044,Triple_EMA_Cross,BNBUSDT,15m,10000,6311.13,-3688.87,-36.89,-36.89,-36.89,101,15,86,14.85,0.75,4.48,-0.28,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",15m
3045,MACD_Divergence,BNBUSDT,1h,10000,6306.74,-3693.26,-36.93,-36.93,-36.93,256,42,214,16.41,0.87,2.91,-0.05,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3046,RSI_Extreme_Play,SOLUSDT,4h,10000,6297.99,-3702.01,-37.02,-37.02,-37.02,131,24,107,18.32,0.73,3.26,-0.22,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.005, TP:0.05, TS:0.005",4h
3047,Triple_Confirmation,SOLUSDT,4h,10000,6285.34,-3714.66,-37.15,-37.15,-37.15,106,20,86,18.87,0.69,3.7,-0.3,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",4h
3048,Breakout_Retest,BTCUSDT,15m,10000,6281.46,-3718.54,-37.19,-37.19,-37.19,108,13,95,12.04,0.68,3.26,-0.3,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",15m
3049,Breakout_Cluster,SOLUSDT,4h,10000,6276.4,-3723.6,-37.24,-37.24,-37.24,24,2,22,8.33,0.26,4.07,-1.85,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
3050,Trend_BB_Trade,XRPUSDT,4h,10000,6271.5,-3728.5,-37.28,-37.28,-37.28,75,14,61,18.67,0.7,5.37,-0.42,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3051,BB_Stochastic_ADX_Trend,XRPUSDT,4h,10000,6267.61,-3732.39,-37.32,-37.32,-37.32,39,5,34,12.82,0.45,5.19,-1.03,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3052,ADX_EMA_VWAP_MACD,BTCUSDT,4h,10000,6267.36,-3732.64,-37.33,-37.33,-37.33,52,8,44,15.38,0.67,4.82,-0.74,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
3053,Supertrend_Reversal,BNBUSDT,1h,10000,6246.94,-3753.06,-37.53,-37.53,-37.53,275,47,228,17.09,0.88,3,-0.04,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3054,Scalp_Trade,ETHUSDT,1h,10000,6236.8,-3763.2,-37.63,-37.63,-37.63,324,80,244,24.69,0.83,1.86,-0.04,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.004, TP:0.025, TS:0.004",1h
3055,VWAP_Stochastic,BTCUSDT,1h,10000,6233.19,-3766.81,-37.67,-37.67,-37.67,168,24,144,14.29,0.81,3.1,-0.15,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
3056,EMA_Convergence,SOLUSDT,4h,10000,6167.49,-3832.51,-38.33,-38.33,-38.33,55,7,48,12.73,0.44,3.48,-0.77,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
3057,Quick_Profit,ETHUSDT,1h,10000,6154.66,-3845.34,-38.45,-38.45,-38.45,368,77,291,20.92,0.87,2.33,-0.01,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.005, TP:0.035, TS:0.005",1h
3058,Conservative_Entry,BNBUSDT,1h,10000,6150.36,-3849.64,-38.5,-38.5,-38.5,325,62,263,19.08,0.89,2.8,-0.02,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.05, TS:0.008",1h
3059,RSI_Bullish_Divergence,BTCUSDT,1h,10000,6138.99,-3861.01,-38.61,-38.61,-38.61,185,27,158,14.59,0.78,2.79,-0.14,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3060,RSI_Divergence_Pro,BTCUSDT,1h,10000,6138.99,-3861.01,-38.61,-38.61,-38.61,185,27,158,14.59,0.78,2.79,-0.14,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3061,RSI_BB_Combo,BTCUSDT,1h,10000,6138.99,-3861.01,-38.61,-38.61,-38.61,185,27,158,14.59,0.78,2.79,-0.14,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3062,Triple_Confirmation,BTCUSDT,1h,10000,6137.81,-3862.19,-38.62,-38.62,-38.62,194,29,165,14.95,0.81,2.75,-0.13,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3063,Supertrend_BB_Entry,BNBUSDT,15m,10000,6132.19,-3867.81,-38.68,-38.68,-38.68,54,6,48,11.11,0.6,5.13,-0.72,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",15m
3064,Ultimate_Entry,SOLUSDT,4h,10000,6129.84,-3870.16,-38.7,-38.7,-38.7,13,0,13,0,0,1.57,-3.78,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.025, TP:0.15, TS:0.025",4h
3065,BB_VWAP_ADX,BTCUSDT,4h,10000,6126.58,-3873.42,-38.73,-38.73,-38.73,71,11,60,15.49,0.71,4.49,-0.53,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3066,Supertrend_Multi_Entry,SOLUSDT,4h,10000,6110.74,-3889.26,-38.89,-38.89,-38.89,37,5,32,13.51,0.43,5.04,-1.18,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
3067,Stochastic_Pro_Trade,SOLUSDT,4h,10000,6107.28,-3892.72,-38.93,-38.93,-38.93,56,9,47,16.07,0.59,4.98,-0.71,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3068,ADX_BB_Entry,XRPUSDT,4h,10000,6099.89,-3900.11,-39,-39,-39,91,16,75,17.58,0.71,4.95,-0.36,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",4h
3069,Double_Bottom_Formation,BTCUSDT,1h,10000,6090.49,-3909.51,-39.1,-39.1,-39.1,134,17,117,12.69,0.68,2.56,-0.26,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3070,Mean_Reversion_Pro,BTCUSDT,1h,10000,6090.49,-3909.51,-39.1,-39.1,-39.1,134,17,117,12.69,0.68,2.56,-0.26,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3071,BB_Stochastic_Trade,BTCUSDT,1h,10000,6090.49,-3909.51,-39.1,-39.1,-39.1,134,17,117,12.69,0.68,2.56,-0.26,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3072,Oversold_Recovery,BTCUSDT,1h,10000,6090.49,-3909.51,-39.1,-39.1,-39.1,134,17,117,12.69,0.68,2.56,-0.26,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3073,RSI_Confirmation,BTCUSDT,1h,10000,6090.49,-3909.51,-39.1,-39.1,-39.1,134,17,117,12.69,0.68,2.56,-0.26,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3074,BB_Stochastic_Pro,ETHUSDT,1h,10000,6080.99,-3919.01,-39.19,-39.19,-39.19,309,56,253,18.12,0.87,3.38,-0.02,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3075,EMA_Divergence,BNBUSDT,1h,10000,6026.82,-3973.18,-39.73,-39.73,-39.73,249,41,208,16.47,0.86,2.96,-0.07,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3076,EMA_Retracement,BNBUSDT,1h,10000,6026.82,-3973.18,-39.73,-39.73,-39.73,249,41,208,16.47,0.86,2.96,-0.07,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3077,Conservative_Entry,BTCUSDT,1h,10000,6021.83,-3978.17,-39.78,-39.78,-39.78,230,40,190,17.39,0.84,2.67,-0.1,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.05, TS:0.008",1h
3078,Dual_Stochastic,ETHUSDT,1h,10000,6016.44,-3983.56,-39.84,-39.84,-39.84,286,50,236,17.48,0.86,3.35,-0.04,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3079,Bollinger_Bounce,BTCUSDT,1h,10000,6007.51,-3992.49,-39.92,-39.92,-39.92,244,33,211,13.52,0.77,2.24,-0.1,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.005, TP:0.05, TS:0.005",1h
3080,Stochastic_Reversal,BTCUSDT,1h,10000,6007.51,-3992.49,-39.92,-39.92,-39.92,244,33,211,13.52,0.77,2.24,-0.1,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.005, TP:0.05, TS:0.005",1h
3081,Aggressive_Entry,SOLUSDT,4h,10000,5979.01,-4020.99,-40.21,-40.21,-40.21,34,4,30,11.76,0.39,4.78,-1.38,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
3082,Volume_Spike_Pro,XRPUSDT,4h,10000,5970.61,-4029.39,-40.29,-40.29,-40.29,99,17,82,17.17,0.67,4.17,-0.37,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
3083,EMA_Retracement,SOLUSDT,4h,10000,5956.08,-4043.92,-40.44,-40.44,-40.44,113,22,91,19.47,0.69,3.83,-0.31,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",4h
3084,EMA_Divergence,SOLUSDT,4h,10000,5956.08,-4043.92,-40.44,-40.44,-40.44,113,22,91,19.47,0.69,3.83,-0.31,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",4h
3085,Breakout_Multi_Signal,XRPUSDT,4h,10000,5951.35,-4048.65,-40.49,-40.49,-40.49,22,1,21,4.55,0.18,3.58,-2.3,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
3086,MACD_BB_Stochastic_ADX,ETHUSDT,4h,10000,5928.18,-4071.82,-40.72,-40.72,-40.72,43,6,37,13.95,0.51,4.73,-1.07,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3087,ADX_EMA_BB,BNBUSDT,4h,10000,5918.55,-4081.45,-40.81,-40.81,-40.81,95,17,78,17.89,0.77,4.39,-0.39,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",4h
3088,Supertrend_Multi_Pro,SOLUSDT,4h,10000,5900.36,-4099.64,-41,-41,-41,42,5,37,11.9,0.42,4.32,-1.13,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3089,Trend_Follower_Multi,SOLUSDT,4h,10000,5900.36,-4099.64,-41,-41,-41,42,5,37,11.9,0.42,4.32,-1.13,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3090,Multi_Trend_Entry,SOLUSDT,4h,10000,5900.36,-4099.64,-41,-41,-41,42,5,37,11.9,0.42,4.32,-1.13,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3091,Golden_Cross_Pro,SOLUSDT,4h,10000,5900.36,-4099.64,-41,-41,-41,42,5,37,11.9,0.42,4.32,-1.13,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3092,Volume_Spike_Pro,SOLUSDT,4h,10000,5893.72,-4106.28,-41.06,-41.06,-41.06,91,17,74,18.68,0.67,4.11,-0.43,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
3093,EMA_Cluster,SOLUSDT,4h,10000,5889.88,-4110.12,-41.1,-41.1,-41.1,46,5,41,10.87,0.36,3.71,-1.04,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",4h
3094,EMA_Cloud_Strategy,SOLUSDT,4h,10000,5889.88,-4110.12,-41.1,-41.1,-41.1,46,5,41,10.87,0.36,3.71,-1.04,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",4h
3095,EMA_BB_ADX,SOLUSDT,4h,10000,5870.44,-4129.56,-41.3,-41.3,-41.3,82,15,67,18.29,0.68,5.25,-0.46,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3096,BB_Stochastic_ADX,XRPUSDT,4h,10000,5866.66,-4133.34,-41.33,-41.33,-41.33,53,7,46,13.21,0.44,4.05,-0.88,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
3097,EMA_RSI_Momentum,SOLUSDT,4h,10000,5848.25,-4151.75,-41.52,-41.52,-41.52,102,19,83,18.63,0.64,3.78,-0.39,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",4h
3098,Trend_Channel_Bounce,SOLUSDT,4h,10000,5842.21,-4157.79,-41.58,-41.58,-41.58,75,12,63,16,0.57,4.05,-0.58,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
3099,EMA_Cloud_Strength,SOLUSDT,4h,10000,5838.46,-4161.54,-41.62,-41.62,-41.62,33,3,30,9.09,0.27,3.79,-1.54,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3100,Trend_Follower_Pro,SOLUSDT,4h,10000,5838.46,-4161.54,-41.62,-41.62,-41.62,33,3,30,9.09,0.27,3.79,-1.54,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3101,EMA_MACD_Stochastic,SOLUSDT,4h,10000,5830.51,-4169.49,-41.69,-41.69,-41.69,58,9,49,15.52,0.56,4.9,-0.77,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3102,EMA_Convergence_Pro,BNBUSDT,15m,10000,5830.38,-4169.62,-41.7,-41.7,-41.7,79,11,68,13.92,0.69,4.92,-0.5,C,Inactive,Historical_Parquet,365 days,16-03-2025,16-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",15m
3103,VWAP_Trend_Pro,SOLUSDT,4h,10000,5817.48,-4182.52,-41.83,-41.83,-41.83,33,3,30,9.09,0.26,3.8,-1.55,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3104,Low_Risk_Trade,ETHUSDT,1h,10000,5809.53,-4190.47,-41.9,-41.9,-41.9,569,114,455,20.04,0.92,2.45,0.03,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.005, TP:0.04, TS:0.005",1h
3105,Low_Risk_Trade,BTCUSDT,1h,10000,5803.49,-4196.51,-41.97,-41.97,-41.97,321,52,269,16.2,0.82,2,-0.06,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.005, TP:0.04, TS:0.005",1h
3106,EMA_Breakout_Pro,SOLUSDT,4h,10000,5800.83,-4199.17,-41.99,-41.99,-41.99,44,6,38,13.64,0.47,4.99,-1.08,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
3107,Breakout_Volume_Pro,SOLUSDT,4h,10000,5800.83,-4199.17,-41.99,-41.99,-41.99,44,6,38,13.64,0.47,4.99,-1.08,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
3108,Quick_Profit,BTCUSDT,1h,10000,5796.42,-4203.58,-42.04,-42.04,-42.04,287,51,236,17.77,0.77,1.92,-0.08,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.005, TP:0.035, TS:0.005",1h
3109,Breakout_Stochastic_ADX,SOLUSDT,4h,10000,5781.52,-4218.48,-42.18,-42.18,-42.18,40,6,34,15,0.55,6.7,-1.13,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.02, TP:0.12, TS:0.02",4h
3110,ADX_Volatility_Trade,XRPUSDT,4h,10000,5768.78,-4231.22,-42.31,-42.31,-42.31,99,17,82,17.17,0.66,4.42,-0.39,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
3111,ADX_BB_Combo,XRPUSDT,4h,10000,5768.78,-4231.22,-42.31,-42.31,-42.31,99,17,82,17.17,0.66,4.42,-0.39,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",4h
3112,Stochastic_Pro_Trade,XRPUSDT,4h,10000,5750.59,-4249.41,-42.49,-42.49,-42.49,62,9,53,14.52,0.57,5.14,-0.72,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3113,Trend_Acceleration,SOLUSDT,4h,10000,5738.35,-4261.65,-42.62,-42.62,-42.62,41,5,36,12.2,0.4,4.76,-1.21,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
3114,Supertrend_ADX_Pro,XRPUSDT,4h,10000,5733.52,-4266.48,-42.66,-42.66,-42.66,75,12,63,16,0.65,5.38,-0.55,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3115,EMA_Break_Momentum,SOLUSDT,4h,10000,5722.58,-4277.42,-42.77,-42.77,-42.77,34,4,30,11.76,0.37,4.76,-1.51,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
3116,BB_Stochastic_Pro,XRPUSDT,4h,10000,5716.07,-4283.93,-42.84,-42.84,-42.84,82,14,68,17.07,0.59,3.63,-0.55,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",4h
3117,BB_Stochastic_MACD_ADX,SOLUSDT,4h,10000,5706.12,-4293.88,-42.94,-42.94,-42.94,47,8,39,17.02,0.51,5.38,-1.02,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3118,Supertrend_Volume_ADX,SOLUSDT,4h,10000,5703.42,-4296.58,-42.97,-42.97,-42.97,39,5,34,12.82,0.41,4.96,-1.29,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
3119,MACD_Divergence,ETHUSDT,1h,10000,5656.49,-4343.51,-43.44,-43.44,-43.44,402,71,331,17.66,0.9,3.19,0,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3120,EMA_MACD_Stochastic,XRPUSDT,4h,10000,5654.09,-4345.91,-43.46,-43.46,-43.46,63,9,54,14.29,0.56,5.1,-0.73,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3121,RSI_Recovery,SOLUSDT,4h,10000,5652.53,-4347.47,-43.47,-43.47,-43.47,104,21,83,20.19,0.67,3.87,-0.41,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",4h
3122,Volume_EMA_Trade,XRPUSDT,4h,10000,5637.3,-4362.7,-43.63,-43.63,-43.63,76,12,64,15.79,0.64,5.35,-0.56,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3123,EMA_ADX_Pro,XRPUSDT,4h,10000,5637.3,-4362.7,-43.63,-43.63,-43.63,76,12,64,15.79,0.64,5.35,-0.56,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3124,ADX_Strength_Pro,XRPUSDT,4h,10000,5637.3,-4362.7,-43.63,-43.63,-43.63,76,12,64,15.79,0.64,5.35,-0.56,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3125,Volume_Spike_Trend,XRPUSDT,4h,10000,5637.3,-4362.7,-43.63,-43.63,-43.63,76,12,64,15.79,0.64,5.35,-0.56,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3126,Trend_Stochastic,XRPUSDT,4h,10000,5609.69,-4390.31,-43.9,-43.9,-43.9,72,10,62,13.89,0.56,4.82,-0.64,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",4h
3127,RSI_Recovery,BTCUSDT,1h,10000,5606.32,-4393.68,-43.94,-43.94,-43.94,216,30,186,13.89,0.78,2.67,-0.15,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3128,Breakout_Stochastic,SOLUSDT,4h,10000,5572.62,-4427.38,-44.27,-44.27,-44.27,46,7,39,15.22,0.53,5.23,-1.11,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
3129,Stochastic_KD_Cross,BTCUSDT,1h,10000,5550.41,-4449.59,-44.5,-44.5,-44.5,218,30,188,13.76,0.78,2.66,-0.15,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",1h
3130,Stochastic_Trend_ADX,SOLUSDT,4h,10000,5521.38,-4478.62,-44.79,-44.79,-44.79,61,9,52,14.75,0.51,4.52,-0.83,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.012, TP:0.08, TS:0.012",4h
3131,ADX_EMA_VWAP_MACD,SOLUSDT,4h,10000,5519.54,-4480.46,-44.8,-44.8,-44.8,35,4,31,11.43,0.35,4.71,-1.57,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
3132,Breakout_Retest_Pro,ETHUSDT,1h,10000,5512.97,-4487.03,-44.87,-44.87,-44.87,215,35,180,16.28,0.82,3.77,-0.13,C,Inactive,Historical_Parquet,364 days,16-03-2025,16-03-2026,0.10%,"SL:0.01, TP:0.07, TS:0.01",1h
3133,VWAP_ADX_Trade,SOLUSDT,4h,10000,5508.31,-4491.69,-44.92,-44.92,-44.92,80,14,66,17.5,0.65,5.25,-0.56,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3134,Conservative_Entry,SOLUSDT,4h,10000,5487.02,-4512.98,-45.13,-45.13,-45.13,146,32,114,21.92,0.71,3.73,-0.27,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.008, TP:0.05, TS:0.008",4h
3135,Volume_MACD_ADX,SOLUSDT,4h,10000,5434.67,-4565.33,-45.65,-45.65,-45.65,42,5,37,11.9,0.38,4.73,-1.32,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.018, TP:0.1, TS:0.018",4h
3136,Supertrend_Reversal,XRPUSDT,4h,10000,5434.14,-4565.86,-45.66,-45.66,-45.66,132,24,108,18.18,0.7,4,-0.31,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.008, TP:0.06, TS:0.008",4h
3137,Conservative_Entry,XRPUSDT,4h,10000,5429.72,-4570.28,-45.7,-45.7,-45.7,126,24,102,19.05,0.68,3.73,-0.34,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.008, TP:0.05, TS:0.008",4h
3138,Volume_Surge_Breakout,XRPUSDT,4h,10000,5385.02,-4614.98,-46.15,-46.15,-46.15,81,14,67,17.28,0.65,5.24,-0.58,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3139,Channel_Breakout,XRPUSDT,4h,10000,5385.02,-4614.98,-46.15,-46.15,-46.15,81,14,67,17.28,0.65,5.24,-0.58,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
3140,BB_Squeeze_Exit,XRPUSDT,4h,10000,5385.02,-4614.98,-46.15,-46.15,-46.15,81,14,67,17.28,0.65,5.24,-0.58,C,Inactive,Historical_Parquet,166 days,02-10-2025,18-03-2026,0.10%,"SL:0.015, TP:0.09, TS:0.015",4h
